"","cause_name","sex","ageGroup","yld_nm_mean","yld_nm_upper","yld_nm_lower","yld_rt_mean","yld_rt_upper","yld_rt_lower","yll_nm_mean","yll_nm_upper","yll_nm_lower","yll_rt_mean","yll_rt_upper","yll_rt_lower"
"2142","Pervasive development disorders","Female","45-64",5482.13,8166.17,3429.4525,52.893075,78.814925,33.089925,NA,NA,NA,NA,NA,NA
"2143","Pervasive development disorders","Female","65+",4673.67,6881.64,3010.345,42.46855,63.5978,26.96635,NA,NA,NA,NA,NA,NA
"2144","Pervasive development disorders","Male","00-14",30750.2,43763.55,20557.1,185.3575,264.2585,123.75,NA,NA,NA,NA,NA,NA
"2145","Pervasive development disorders","Male","15-24",23328.3,32879.5,15819.1,215.779,304.088,146.3285,NA,NA,NA,NA,NA,NA
"2146","Pervasive development disorders","Male","25-44",21186.425,30323.65,14347.175,203.29775,290.985,137.72275,NA,NA,NA,NA,NA,NA
"2147","Pervasive development disorders","Male","45-64",17648.4,25119.15,11915.9275,177.895,253.18525,120.12075,NA,NA,NA,NA,NA,NA
"2148","Pervasive development disorders","Male","65+",11928.3,16649.5,8141.25,142.977,201.0135,97.4677,NA,NA,NA,NA,NA,NA
"2149","Physical inactivity and low physical activity","Female","25-44",12625.57,17479.3875,8705.165,124.396925,172.24675,85.755675,30070.6775,39466.1,22463.8625,295.57615,388.0245,220.64895
"2150","Physical inactivity and low physical activity","Female","45-64",44094.7,58423.675,31373.975,439.90575,582.232,313.3345,153270.75,189752,123257.575,1539.95275,1907.5125,1239.032
"2151","Physical inactivity and low physical activity","Female","65+",98512.9,126455.8,73865.85,817.3985,1053.2225,609.904,459540,576943,379195,3644.96,4585.73,3000.95
"2152","Physical inactivity and low physical activity","Male","25-44",13164.4225,18421.025,8983.485,127.1394,177.913625,86.765475,41325.325,54399.725,29613.325,398.92375,525.025,285.956175
"2153","Physical inactivity and low physical activity","Male","45-64",40831.7,54966,29016.75,428.89275,575.974,305.4425,221410,270161.75,177862.5,2339.315,2851.0125,1881.2675
"2154","Physical inactivity and low physical activity","Male","65+",71097.7,93143.65,52082.55,795.5765,1040.4935,582.9405,419221,502763,345436.5,4643.035,5581.645,3818.505
"2155","Pneumococcal meningitis","Female","00-14",67.51435,198.9355,11.04385,0.387737,1.26863,0.05614,652.6865,1098.5715,347.3325,5.50772,9.252145,2.922459
"2156","Pneumococcal meningitis","Female","15-24",53.53195,198.867,0,0.5208335,1.934905,0,253.313,545.4155,94.30865,2.46425,5.306005,0.917453
"2157","Pneumococcal meningitis","Female","25-44",89.675775,249.95375,9.750115,0.88592,2.4688225,0.096802125,190.728,374.56925,86.611825,1.88201,3.695975,0.854497
"2158","Pneumococcal meningitis","Female","45-64",163.44325,384.74625,30.817225,1.623515,3.7922875,0.30937325,230.55675,424.56025,109.56095,2.22124,4.0969425,1.05509825
"2159","Pneumococcal meningitis","Female","65+",348.3215,671.3935,126.1015,3.0209,5.92411,0.9809695,247.862,412.2385,142.02385,2.162945,3.72431,1.174475
"2160","Pneumococcal meningitis","Male","00-14",95.6921,260.0475,19.4196,0.524709,1.55289,0.094342,753.686,1353.5975,375.5635,5.998605,10.856605,2.942225
"2161","Pneumococcal meningitis","Male","15-24",82.33345,265.466,5.157575,0.7612865,2.453045,0.0477127,332.043,689.8305,147.7825,3.070715,6.38165,1.36614
"2162","Pneumococcal meningitis","Male","25-44",140.71325,344.644,21.1706,1.3544225,3.3124525,0.20431825,306.698,608.65525,144.68725,2.946845,5.8482675,1.3895375
"2163","Pneumococcal meningitis","Male","45-64",221.2995,474.18875,48.01535,2.295305,4.8898675,0.5030745,365.84475,696.7055,176.887325,3.5858125,6.813475,1.735065
"2164","Pneumococcal meningitis","Male","65+",337.4655,625.279,141.20195,3.92966,7.35374,1.55075,234.5665,383.5695,131.76985,2.690015,4.49411,1.47913
"2165","Pneumoconiosis","Female","00-14",0.7542575,0,0,0.004406415,0,0,18.1794,55.42735,3.340055,0.1420154,0.4220565,0.02585835
"2166","Pneumoconiosis","Female","15-24",0.7980855,0,0,0.007772675,0,0,4.977085,17.6942,0.7203355,0.04839665,0.172026,0.00700405
"2167","Pneumoconiosis","Female","25-44",23.0275,118.704625,0,0.222105975,1.15495775,0,38.0963825,73.2627,17.3781425,0.3734116,0.71838475,0.170222425
"2168","Pneumoconiosis","Female","45-64",642.488,1325.28,192.869325,6.3738225,13.090085,1.94458925,611.89575,1157.51675,284.243075,6.384165,12.0880725,2.96351725
"2169","Pneumoconiosis","Female","65+",3713.033,5810.015,2145.112,26.7296,42.8749,14.92084,5489.77,9397.89,2871.445,39.32985,67.4301,20.4541
"2170","Pneumoconiosis","Male","00-14",1.7262375,29.77845,0,0.00949291,0.144666,0,41.405,105.47975,12.376,0.313202,0.828395,0.0894337
"2171","Pneumoconiosis","Male","15-24",3.24278,59.4551,0,0.02989255,0.5491095,0,22.24315,42.9049,9.31268,0.20548,0.396428,0.08601905
"2172","Pneumoconiosis","Male","25-44",66.27369,216.962475,0,0.634592975,2.07888175,0,99.2544,183.81925,45.3738,0.956727,1.77158,0.437329
"2173","Pneumoconiosis","Male","45-64",3061.5875,5161.785,1517.85825,32.2388,54.1919,16.0992875,1736.835,3483.70625,744.985,19.3678775,38.900495,8.298245
"2174","Pneumoconiosis","Male","65+",15039.165,22824.055,8658.365,147.95115,226.4645,84.8497,11935.91,21316.11,6343.02,121.3246,220.5195,63.26995
"2175","Poisonings","Female","00-14",20.908705,102.12445,0,0.11448315,0.5737035,0,1285.085,2240.575,635.92,9.56251,16.54875,4.92781
"2176","Poisonings","Female","15-24",56.2762,213.233,0,0.5467715,2.073285,0,9807.465,20595.95,2373.6,95.20035,199.9255,23.05605
"2177","Poisonings","Female","25-44",81.567125,246.3665,3.92082,0.80589175,2.43461,0.0390238,22660.55,45058.775,4176.12,223.66675,444.55575,41.23
"2178","Poisonings","Female","45-64",86.270925,247.55125,6.2080675,0.8321065,2.3998675,0.056713025,18456.1275,38271.675,2485.965,170.85955,354.27275,23.185325
"2179","Poisonings","Female","65+",99.34965,239.3495,19.06435,0.831348,2.158275,0.1155665,3465.5,5962.425,1189.976,32.9923,59.9832,10.20295
"2180","Poisonings","Male","00-14",31.19883,138.8305,0,0.16364225,0.751143,0,1697.92,2932.275,855.642,12.646505,21.914,6.501125
"2181","Poisonings","Male","15-24",67.57205,258.7295,0,0.623681,2.39034,0,25639.75,56607.4,6285.7,236.3585,521.8095,57.9856
"2182","Poisonings","Male","25-44",144.95,381.3305,19.8932,1.39546,3.669215,0.19256465,38201.875,76434.075,8430.3125,365.9945,731.7105,80.8459
"2183","Poisonings","Male","45-64",166.064,401.86125,28.904025,1.703565,4.1154525,0.29476925,19699.0625,42818.475,3480.705,188.19695,409.49425,33.327125
"2184","Poisonings","Male","65+",142.99195,301.384,47.54565,1.675435,3.59094,0.500511,2918.73,4958.5,1107.9395,35.2954,61.9555,12.6548
"2185","Polycystic ovarian syndrome","Female","15-24",6625.15,12266.02,2997.432,64.18785,118.8434,29.03954,0,0,0,0,0,0
"2186","Polycystic ovarian syndrome","Female","25-44",21055.1,38745.4,9903.52,208.84425,384.31575,98.244,0,0,0,0,0,0
"2187","Polycystic ovarian syndrome","Female","45-64",49.0219615,139.91669,6.62925,0.431228355,1.2312981,0.058312,0,0,0,0,0,0
"2188","Premenstrual syndrome","Female","15-24",9390.57,24395.405,0,91.0187,236.458,0,0,0,0,0,0,0
"2189","Premenstrual syndrome","Female","25-44",10955.7675,27858.38075,0,108.65416,276.2905275,0,0,0,0,0,0,0
"2190","Premenstrual syndrome","Female","45-64",3.7875463,15.0529,0,0.0333179595,0.132407,0,0,0,0,0,0,0
"2191","Preterm birth complications","Female","00-14",8854.035,15035.65,4902.72,59.57065,101.27895,32.81855,181349,251420,131240.5,1763.83,2445.355,1276.465
"2192","Preterm birth complications","Female","15-24",5617.82,9820.24,2977.705,54.65315,95.5349,28.96865,0,0,0,0,0,0
"2193","Preterm birth complications","Female","25-44",5261.15,9247.4625,2742.71,51.985075,91.3938,27.087975,0,0,0,0,0,0
"2194","Preterm birth complications","Female","45-64",4900.01,8509.16,2623.8925,47.344425,82.167275,25.358475,0,0,0,0,0,0
"2195","Preterm birth complications","Female","65+",4369.285,7365.91,2540.17,39.60105,67.81245,22.49775,0,0,0,0,0,0
"2196","Preterm birth complications","Male","00-14",10503.315,17680.5,5861.525,67.61235,113.9355,37.6188,247854.5,316969,191500,2301.395,2943.145,1778.13
"2197","Preterm birth complications","Male","15-24",6818.765,11764.8,3565.035,63.06895,108.823,32.9815,0,0,0,0,0,0
"2198","Preterm birth complications","Male","25-44",6218.42,10547.05,3344.9875,59.667575,101.217,32.104375,0,0,0,0,0,0
"2199","Preterm birth complications","Male","45-64",5345.58,9324.09,2838.2575,53.960825,94.167875,28.65235,0,0,0,0,0,0
"2200","Preterm birth complications","Male","65+",3770.695,6159.685,2129.53,44.9136,74.206,25.0273,0,0,0,0,0,0
"2201","Prostate cancer","Male","15-24",2.110395,19.3124,0,0.0194937,0.178565,0,47.5009,151.7645,3.235225,0.439143,1.403365,0.02988125
"2202","Prostate cancer","Male","25-44",60.8627775,211.331975,7.009775,0.58489675,2.03464175,0.06708525,501.68525,1195.46,159.251525,4.8247225,11.50706,1.53091275
"2203","Prostate cancer","Male","45-64",9269.1125,18125.135,4671.38675,105.443725,204.16715,53.909445,26661.0675,51262.225,12081.46,301.492925,575.04025,138.1312
"2204","Prostate cancer","Male","65+",54761.7,87822.75,34481.15,584.7075,946.6305,362.929,168418.35,301116.5,94095.95,1763.79,3146.97,962.094
"2205","Protein-energy malnutrition","Female","00-14",932.6388615,1538.71,500.86,9.06984048,14.96575,4.871465,417.1835,728.9645,195.8328,3.6642805,6.369025,1.7691045
"2206","Protein-energy malnutrition","Female","15-24",0.4887315,0,0,0.004753545,0,0,91.6584,193.488,32.89465,0.8912745,1.881645,0.3197405
"2207","Protein-energy malnutrition","Female","25-44",2.09612975,28.198175,0,0.02059449,0.27732975,0,301.95225,597.28225,131.10115,2.9725325,5.8765975,1.290258
"2208","Protein-energy malnutrition","Female","45-64",13.77564,93.3323,0,0.1409042,0.9310805,0,1231.6515,2370.0575,476.43775,12.3959475,23.856625,4.77738
"2209","Protein-energy malnutrition","Female","65+",456.3031,990.6675,150.6835,2.890763,6.58951,0.91343,10053.715,14938.85,5399.8005,68.8277,103.923,36.0809
"2210","Protein-energy malnutrition","Male","00-14",1429.1590805,2328.06,788.215,13.26859586,21.6167,7.3188,470.296,855.927,231.71235,4.026159,7.34923,2.0088325
"2211","Protein-energy malnutrition","Male","15-24",0.4902605,0,0,0.004521295,0,0,105.41145,211.914,43.122,0.974546,1.9594,0.398522
"2212","Protein-energy malnutrition","Male","25-44",1.9166875,28.282975,0,0.01847405,0.275399,0,265.92575,513.13975,119.135425,2.556775,4.9343225,1.14653425
"2213","Protein-energy malnutrition","Male","45-64",13.6292725,92.7721,0,0.148545775,0.9762335,0,1221.07175,2229.355,581.5935,13.0515375,23.78485,6.247055
"2214","Protein-energy malnutrition","Male","65+",237.6061,514.3765,77.0065,2.180314,4.95342,0.66957,6590.56,9876.02,3889.42,64.78695,98.86405,37.4386
"2215","Pruritus","Female","00-14",1389.9495,2717.08,614.557,8.70987,17.1789,3.819935,0,0,0,0,0,0
"2216","Pruritus","Female","15-24",2322.55,4457.36,1008.5345,22.57675,43.32575,9.803665,0,0,0,0,0,0
"2217","Pruritus","Female","25-44",4871.0575,9471.7225,2189.85,48.095625,93.5274,21.6226,0,0,0,0,0,0
"2218","Pruritus","Female","45-64",7288.7375,14038.25,3351.77,70.85185,136.36425,32.60155,0,0,0,0,0,0
"2219","Pruritus","Female","65+",12020.12,22597.265,5593.77,95.4059,179.328,44.35345,0,0,0,0,0,0
"2220","Pruritus","Male","00-14",1086.5955,2126.27,470.963,6.483255,12.77585,2.802375,0,0,0,0,0,0
"2221","Pruritus","Male","15-24",1890.105,3831.56,835.022,17.46205,35.39885,7.713735,0,0,0,0,0,0
"2222","Pruritus","Male","25-44",3788.0525,7383.22,1740.6225,36.491375,71.104925,16.7678,0,0,0,0,0,0
"2223","Pruritus","Male","45-64",5181.7325,10100.305,2351.3825,52.6969,102.820475,23.911125,0,0,0,0,0,0
"2224","Pruritus","Male","65+",6316.1,12200.36,2892.26,68.62515,132.5205,31.295,0,0,0,0,0,0
"2225","Psoriasis","Female","00-14",596.452,1120.866,241.7976,3.350805,6.47553,1.2818055,0,0,0,0,0,0
"2226","Psoriasis","Female","15-24",1117.3365,1958.965,499.43,10.861545,19.0428,4.853835,0,0,0,0,0,0
"2227","Psoriasis","Female","25-44",1806.39,3094.1075,838.56075,17.842975,30.562375,8.28493,0,0,0,0,0,0
"2228","Psoriasis","Female","45-64",3068.4175,5081.1925,1453.495,30.215325,50.074975,14.321375,0,0,0,0,0,0
"2229","Psoriasis","Female","65+",3777.195,6171.935,1795.26,34.41855,56.5664,16.27915,0,0,0,0,0,0
"2230","Psoriasis","Male","00-14",680.117,1210.957,289.91195,3.6658,6.73331,1.4898605,0,0,0,0,0,0
"2231","Psoriasis","Male","15-24",1301.39,2219.615,594.621,12.02395,20.50865,5.493075,0,0,0,0,0,0
"2232","Psoriasis","Male","25-44",2248.62,3743.9625,1057.54325,21.642575,36.026225,10.186345,0,0,0,0,0,0
"2233","Psoriasis","Male","45-64",3521.6275,5840.2775,1685.29,36.25685,60.027225,17.32985,0,0,0,0,0,0
"2234","Psoriasis","Male","65+",3408.24,5521.115,1663.815,40.63885,65.7344,19.81755,0,0,0,0,0,0
"2235","Rabies","Female","00-14",0.03978905,0,0,0.0002022635,0,0,9.450425,28.1785,1.994345,0.0627696,0.1927895,0.0125571
"2236","Rabies","Female","15-24",0,0,0,0,0,0,5.87317,25.57915,0.771406,0.05715215,0.2488295,0.007511805
"2237","Rabies","Female","25-44",0,0,0,0,0,0,3.534015,12.18783,0.5974795,0.034903675,0.120269275,0.005914295
"2238","Rabies","Female","45-64",0,0,0,0,0,0,4.02915,12.5765325,0.7661635,0.039493675,0.1242535,0.0072504075
"2239","Rabies","Female","65+",0,0,0,0,0,0,3.122855,10.074985,0.5636775,0.03020995,0.098017,0.004740515
"2240","Rabies","Male","00-14",0,0,0,0,0,0,44.88845,163.373,6.62479,0.295582,1.12224,0.0371673
"2241","Rabies","Male","15-24",0,0,0,0,0,0,15.108,61.3735,2.366785,0.1397775,0.567681,0.02187335
"2242","Rabies","Male","25-44",0,0,0,0,0,0,13.6430775,51.16155,2.23127575,0.13045505,0.49141575,0.021179435
"2243","Rabies","Male","45-64",0.023021125,0,0,0.00024374825,0,0,11.5711825,43.67425,2.090039,0.113562775,0.43065825,0.020422755
"2244","Rabies","Male","65+",0,0,0,0,0,0,3.98162,11.5528,1.0835615,0.04861065,0.1481585,0.0121295
"2245","Refraction and accommodation disorders","Female","00-14",205.33325,443.764,62.9295,1.1507155,2.67517,0.319895,0,0,0,0,0,0
"2246","Refraction and accommodation disorders","Female","15-24",174.7395,396.84,30.11545,1.700765,3.86156,0.2932405,0,0,0,0,0,0
"2247","Refraction and accommodation disorders","Female","25-44",404.56375,760.7085,145.84035,3.9923675,7.5114875,1.43472125,0,0,0,0,0,0
"2248","Refraction and accommodation disorders","Female","45-64",1592.44825,2427.7025,943.0545,16.2262375,24.636775,9.7164775,0,0,0,0,0,0
"2249","Refraction and accommodation disorders","Female","65+",8773.44,11524.43,6428.89,66.27665,88.3324,47.6494,0,0,0,0,0,0
"2250","Refraction and accommodation disorders","Male","00-14",172.4939,384.895,51.639,0.921476,2.208255,0.2508665,0,0,0,0,0,0
"2251","Refraction and accommodation disorders","Male","15-24",150.2765,384.297,13.7423,1.391085,3.55721,0.1280565,0,0,0,0,0,0
"2252","Refraction and accommodation disorders","Male","25-44",327.2345,627.15575,99.34495,3.15759,6.045525,0.962326,0,0,0,0,0,0
"2253","Refraction and accommodation disorders","Male","45-64",1222.3935,1892.865,689.28825,13.166805,20.266075,7.5274425,0,0,0,0,0,0
"2254","Refraction and accommodation disorders","Male","65+",4788.475,6418.355,3450.42,49.9731,67.9552,35.47155,0,0,0,0,0,0
"2255","Residential radon","Female","25-44",5.95828,34.751325,0,0.058135735,0.340426,0,700.8709,2319.6845,55.817,6.8437905,22.6410125,0.544935475
"2256","Residential radon","Female","45-64",104.240725,339.30175,7.3052325,1.07563275,3.4747925,0.076732625,9111.265,25760.5,862.9345,92.835,261.687,8.7970675
"2257","Residential radon","Female","65+",405.241,1235.299,34.1229,3.385675,10.258265,0.2753185,18949.2,53106.85,1880.55,176.356,495.5035,17.2796
"2258","Residential radon","Male","25-44",5.1569165,30.765515,0,0.0497308,0.29753975,0,687.12375,2083.618,65.07005,6.6260865,20.09013,0.6269457
"2259","Residential radon","Male","45-64",122.38995,386.39525,10.41492,1.35095675,4.2400225,0.1165895,12297.6975,35943.125,1140.0745,133.789175,390.476,12.386245
"2260","Residential radon","Male","65+",466.807,1293.6845,41.1101,5.112465,14.2375,0.4475135,25713.1,71194.95,2540.37,302.6415,843.1,29.82905
"2261","Rheumatic heart disease","Female","00-14",1210.051,2201.8865,554.19135,6.42945,11.781555,2.887317,123.066,196.112,72.45865,0.845857,1.366105,0.4840215
"2262","Rheumatic heart disease","Female","15-24",1503.015,2669.67,755.978,14.6197,25.96805,7.35117,292.135,525.639,153.1925,2.836445,5.103985,1.4873335
"2263","Rheumatic heart disease","Female","25-44",1495.8,2632.685,769.95775,14.77835,26.014075,7.60555,970.99375,1612.31,567.04875,9.5441475,15.8621625,5.568435
"2264","Rheumatic heart disease","Female","45-64",1528.51,2574.17,835.08875,14.88735,25.055625,8.1479025,3656.515,5425.905,2462.745,36.91415,54.554575,24.94425
"2265","Rheumatic heart disease","Female","65+",3536.305,5378.765,2274.0075,26.8387,41.141,16.9868,16783.05,21152.01,12951.11,125.44395,160.6775,96.00375
"2266","Rheumatic heart disease","Male","00-14",910.33125,1695.2425,421.13765,4.635991,8.71219,2.083753,145.467,241.075,79.32005,0.9938405,1.70243,0.5211035
"2267","Rheumatic heart disease","Male","15-24",1152.955,2040.19,575.4295,10.6621,18.86945,5.321315,317.5795,650.161,162.961,2.933255,6.00191,1.50509
"2268","Rheumatic heart disease","Male","25-44",1106.4625,1913.8575,550.45,10.6147,18.34755,5.279255,874.0065,1575.338,501.89625,8.4182825,15.1844525,4.833685
"2269","Rheumatic heart disease","Male","45-64",1025.70875,1719.6925,516.92925,10.4551425,17.518,5.2908475,2803.6075,4829.69,1828.39,29.51515,50.60895,19.339575
"2270","Rheumatic heart disease","Male","65+",1779.4855,2698.77,1107.351,18.66295,28.8191,11.333725,8590.085,11285.975,6094.455,88.76035,119.10085,62.39465
"2271","Rheumatoid arthritis","Female","00-14",1394.01,2533.28,591.681,7.08629,12.8777,3.00775,154.621,289.689,81.3393,0.785999,1.4726,0.41348
"2272","Rheumatoid arthritis","Female","15-24",5970.235,8847.945,3518.795,57.98205,85.9415,34.1696,108.2938,262.396,38.36205,1.0529985,2.55121,0.373059
"2273","Rheumatoid arthritis","Female","25-44",15747.3,21773.65,10496.8975,155.5595,215.0885,103.67255,209.757,446.3455,81.2146,2.057435,4.3815675,0.79640425
"2274","Rheumatoid arthritis","Female","45-64",29986.375,40629.75,20709.45,296.959,402.34125,205.18225,2147.86225,4186.925,950.40475,22.21749,43.251375,9.82682
"2275","Rheumatoid arthritis","Female","65+",60808.15,80331.45,43060.35,503.499,668.124,355.023,9114.13,13919.955,4952.175,75.02565,120.304,40.15375
"2276","Rheumatoid arthritis","Male","00-14",418.53,1000.72,78.4133,2.03325,4.86156,0.380938,122.539,242.059,54.996,0.595301,1.17594,0.267175
"2277","Rheumatoid arthritis","Male","15-24",1792.675,2956.775,878.304,16.5407,27.2903,8.096285,76.5761,145.3585,32.7444,0.709142,1.34618,0.3032765
"2278","Rheumatoid arthritis","Male","25-44",4687.5725,6986.0775,2905.725,45.15955,67.281525,28.002175,84.826475,179.25975,34.1019,0.8165385,1.72769475,0.32775625
"2279","Rheumatoid arthritis","Male","45-64",8621.345,12196.6,5697.5175,89.880225,126.93045,59.544175,944.441,1839.42025,414.77,10.4243725,20.2762875,4.567865
"2280","Rheumatoid arthritis","Male","65+",13984.76,18993.45,9872.035,155.9645,213.0585,109.39825,3097.935,5110.77,1581.8785,34.3918,58.61145,17.0225
